ID_SAMPLE,GENE,SIMILARITY_RATE,WITHIN_THRESHOLD?
1545635,BRAF,1,NO
1756976,BRAF,0,NO
1813391,BRAF,0,NO
1630190,BRAF,1,NO
1335245,BRAF,4,NO
1065598,BRAF,0,NO
886635,BRAF,3,NO
888854,BRAF,3,NO
2724152,BRAF,30,NO
888868,BRAF,1,NO
890089,BRAF,0,NO
1838366,BRAF,4,NO
1798016,BRAF,1,NO
2349467,BRAF,0,NO
1993280,BRAF,3,NO
2349582,BRAF,1,NO
2573629,BRAF,1,NO
2724213,BRAF,3,NO
1540182,BRAF,2,NO
2801290,BRAF,4,NO
1540165,BRAF,1,NO
685181,BRAF,1,NO
886564,BRAF,4,NO
1941895,BRAF,0,NO
1025858,BRAF,2,NO
2653787,BRAF,0,NO
1103507,BRAF,2,NO
686417,BRAF,0,NO
1026921,BRAF,78,NO
1812376,BRAF,0,NO
1586026,BRAF,0,NO
1299154,BRAF,2,NO
888526,BRAF,0,NO
1038606,BRAF,3,NO
2384194,BRAF,0,NO
2121591,BRAF,0,NO
1223365,BRAF,1,NO
1812844,BRAF,1,NO
1993430,BRAF,1,NO
1112816,BRAF,1,NO
889220,BRAF,1,NO
1539850,BRAF,6,NO
683842,BRAF,78,NO
2718776,BRAF,1,NO
1809624,BRAF,4,NO
2543719,BRAF,3,NO
1540069,BRAF,7,NO
971898,BRAF,1,NO
685279,BRAF,2,NO
1335246,BRAF,3,NO
1652569,BRAF,34,NO
2520754,BRAF,1,NO
2801292,BRAF,9,NO
2579070,BRAF,0,NO
892494,BRAF,0,NO
2163854,BRAF,1,NO
1481421,BRAF,4,NO
1545601,BRAF,0,NO
684526,BRAF,1,NO
1798033,BRAF,2,NO
888514,BRAF,5,NO
1097817,BRAF,2,NO
1097878,BRAF,2,NO
1812389,BRAF,78,NO
684505,BRAF,1,NO
2653836,BRAF,9,NO
2007949,BRAF,78,NO
2686419,BRAF,2,NO
889033,BRAF,2,NO
2612660,BRAF,1,NO
1675382,BRAF,0,NO
1335236,BRAF,3,NO
1598350,BRAF,7,NO
1734023,BRAF,5,NO
1470118,BRAF,2,NO
2520741,BRAF,2,NO
891582,BRAF,1,NO
1798042,BRAF,0,NO
1723708,BRAF,1,NO
2013578,BRAF,1,NO
2822912,BRAF,1,NO
2013576,BRAF,2,NO
2521032,BRAF,1,NO
1045158,BRAF,15,NO
2869733,BRAF,2,NO
1045133,BRAF,2,NO
1335254,BRAF,5,NO
1540106,BRAF,5,NO
1675378,BRAF,0,NO
2012870,BRAF,2,NO
888320,BRAF,4,NO
2349838,BRAF,2,NO
1301373,BRAF,29,NO
2349583,BRAF,2,NO
2121735,BRAF,1,NO
1798009,BRAF,1,NO
2349375,BRAF,3,NO
1873917,BRAF,1,NO
1812343,BRAF,2,NO
1083478,BRAF,0,NO
1687057,BRAF,4,NO
1103452,BRAF,13,NO
1873894,BRAF,2,NO
1838395,BRAF,25,NO
1708662,BRAF,3,NO
887369,BRAF,4,NO
1545624,BRAF,2,NO
2520803,BRAF,4,NO
2686530,BRAF,2,NO
1431455,BRAF,3,NO
1102535,BRAF,2,NO
1539800,BRAF,0,NO
1065550,BRAF,1,NO
685777,BRAF,2,NO
1586022,BRAF,52,NO
2380413,BRAF,49,NO
971881,BRAF,5,NO
2614958,BRAF,6,NO
1038697,BRAF,1,NO
2349770,BRAF,17,NO
2012874,BRAF,0,NO
684506,BRAF,3,NO
1819994,BRAF,1,NO
1515769,BRAF,1,NO
1539889,BRAF,0,NO
1819977,BRAF,1,NO
2349765,BRAF,3,NO
2894851,BRAF,0,NO
1540422,BRAF,1,NO
2121799,BRAF,2,NO
2443625,BRAF,2,NO
2801283,BRAF,2,NO
1686927,BRAF,0,NO
2163847,BRAF,6,NO
906084,BRAF,3,NO
1584543,BRAF,1,NO
1540190,BRAF,3,NO
1812550,BRAF,2,NO
1687006,BRAF,67,NO
2151515,BRAF,1,NO
2349434,BRAF,3,NO
684532,BRAF,2,NO
2159422,BRAF,78,NO
1038626,BRAF,3,NO
2574591,BRAF,4,NO
887545,BRAF,0,NO
1292519,BRAF,4,NO
2349357,BRAF,6,NO
2349771,BRAF,6,NO
1515749,BRAF,1,NO
1136684,BRAF,3,NO
1873886,BRAF,0,NO
1237991,BRAF,2,NO
2439393,BRAF,3,NO
684490,BRAF,0,NO
1812386,BRAF,13,NO
1757195,BRAF,1,NO
2349368,BRAF,1,NO
2349336,BRAF,2,NO
685219,BRAF,9,NO
2349621,BRAF,10,NO
1539847,BRAF,4,NO
2292462,BRAF,2,NO
887366,BRAF,0,NO
1798043,BRAF,0,NO
1873928,BRAF,1,NO
2121785,BRAF,2,NO
2349929,BRAF,3,NO
1470111,BRAF,4,NO
1723781,BRAF,1,NO
1531334,BRAF,2,NO
1540438,BRAF,1,NO
1540143,BRAF,1,NO
2349874,BRAF,0,NO
2839481,BRAF,0,NO
2349493,BRAF,2,NO
1812348,BRAF,0,NO
1723719,BRAF,6,NO
2520834,BRAF,5,NO
1470190,BRAF,0,NO
2471442,BRAF,0,NO
1470120,BRAF,0,NO
1812452,BRAF,15,NO
1798030,BRAF,6,NO
887368,BRAF,0,NO
685780,BRAF,1,NO
886691,BRAF,0,NO
1065542,BRAF,1,NO
1812849,BRAF,2,NO
1838378,BRAF,12,NO
1790471,BRAF,20,NO
1584541,BRAF,1,NO
1812323,BRAF,0,NO
2574570,BRAF,7,NO
2439310,BRAF,1,NO
886559,BRAF,1,NO
2349659,BRAF,6,NO
2349858,BRAF,0,NO
971867,BRAF,15,NO
1873925,BRAF,78,NO
1470177,BRAF,0,NO
2012878,BRAF,2,NO
1150290,BRAF,1,NO
1470109,BRAF,1,NO
1812248,BRAF,4,NO
1559446,BRAF,1,NO
1470144,BRAF,0,NO
686449,BRAF,0,NO
2349413,BRAF,34,NO
1812689,BRAF,78,NO
1299170,BRAF,1,NO
1470137,BRAF,1,NO
1812567,BRAF,5,NO
1812396,BRAF,1,NO
2716215,BRAF,3,NO
2837897,BRAF,1,NO
1470113,BRAF,0,NO
1540404,BRAF,0,NO
2574513,BRAF,1,NO
2574609,BRAF,1,NO
2837899,BRAF,0,NO
2349818,BRAF,1,NO
1515787,BRAF,5,NO
1798013,BRAF,1,NO
2521045,BRAF,2,NO
1025235,BRAF,1,NO
1102499,BRAF,1,NO
1540213,BRAF,24,NO
1819998,BRAF,1,NO
1757054,BRAF,6,NO
1335260,BRAF,5,NO
2759864,BRAF,1,NO
1812331,BRAF,1,NO
1540433,BRAF,1,NO
1798022,BRAF,1,NO
2439368,BRAF,2,NO
2614955,BRAF,0,NO
2520824,BRAF,1,NO
2520850,BRAF,4,NO
1481414,BRAF,10,NO
2520768,BRAF,5,NO
2349938,BRAF,1,NO
1065610,BRAF,6,NO
1812349,BRAF,2,NO
1038622,BRAF,13,NO
888088,BRAF,0,NO
1993366,BRAF,2,NO
2839474,BRAF,0,NO
2574590,BRAF,0,NO
1098002,BRAF,7,NO
2801323,BRAF,2,NO
1540442,BRAF,0,NO
890071,BRAF,1,NO
887509,BRAF,46,NO
2869941,BRAF,0,NO
1630172,BRAF,3,NO
1993394,BRAF,3,NO
1150293,BRAF,0,NO
2163782,BRAF,3,NO
1873912,BRAF,6,NO
686447,BRAF,1,NO
1819958,BRAF,3,NO
2121561,BRAF,1,NO
1812937,BRAF,0,NO
1812530,BRAF,0,NO
1686908,BRAF,38,NO
2520732,BRAF,1,NO
2520826,BRAF,2,NO
1470150,BRAF,5,NO
2839484,BRAF,2,NO
1026923,BRAF,0,NO
1762615,BRAF,2,NO
1873916,BRAF,3,NO
1022476,BRAF,0,NO
1299174,BRAF,6,NO
1103450,BRAF,4,NO
1150282,BRAF,2,NO
2653813,BRAF,1,NO
888842,BRAF,2,NO
1812240,BRAF,7,NO
1708641,BRAF,0,NO
2471409,BRAF,0,NO
2801338,BRAF,2,NO
1431436,BRAF,3,NO
1097910,BRAF,26,NO
2349665,BRAF,3,NO
887668,BRAF,36,NO
684528,BRAF,1,NO
888997,BRAF,1,NO
2839306,BRAF,12,NO
888860,BRAF,0,NO
2573636,BRAF,8,NO
1540141,BRAF,1,NO
888329,BRAF,1,NO
1757235,BRAF,26,NO
889198,BRAF,15,NO
1751809,BRAF,0,NO
1467744,BRAF,1,NO
891593,BRAF,0,NO
1584547,BRAF,0,NO
887544,BRAF,1,NO
2349727,BRAF,2,NO
1150283,BRAF,1,NO
2372472,BRAF,9,NO
1335241,BRAF,3,NO
886569,BRAF,15,NO
1531344,BRAF,1,NO
1686899,BRAF,0,NO
1757022,BRAF,1,NO
1548860,BRAF,1,NO
1481424,BRAF,0,NO
2339475,BRAF,4,NO
886664,BRAF,0,NO
1838438,BRAF,2,NO
1045128,BRAF,0,NO
1790443,BRAF,0,NO
1812534,BRAF,2,NO
1812705,BRAF,2,NO
2642723,BRAF,78,NO
2727160,BRAF,0,NO
2349792,BRAF,1,NO
1838364,BRAF,3,NO
1540064,BRAF,2,NO
2443634,BRAF,3,NO
1751796,BRAF,0,NO
2349429,BRAF,8,NO
1112854,BRAF,0,NO
906091,BRAF,2,NO
687435,BRAF,1,NO
1809618,BRAF,5,NO
2372473,BRAF,0,NO
2349839,BRAF,2,NO
1045144,BRAF,0,NO
1038602,BRAF,0,NO
1038619,BRAF,1,NO
1798039,BRAF,4,NO
1026939,BRAF,1,NO
1136688,BRAF,2,NO
2349781,BRAF,1,NO
2013605,BRAF,0,NO
1025867,BRAF,1,NO
1335297,BRAF,10,NO
1065646,BRAF,0,NO
888880,BRAF,0,NO
1757041,BRAF,3,NO
1723726,BRAF,6,NO
2686481,BRAF,10,NO
886693,BRAF,1,NO
2894840,BRAF,0,NO
2603630,BRAF,4,NO
1540219,BRAF,8,NO
888334,BRAF,2,NO
2013687,BRAF,0,NO
2603664,BRAF,4,NO
1065552,BRAF,4,NO
2349552,BRAF,1,NO
2349715,BRAF,3,NO
2520744,BRAF,2,NO
2573640,BRAF,1,NO
1470204,BRAF,1,NO
1065591,BRAF,2,NO
1431432,BRAF,2,NO
1812380,BRAF,2,NO
2801326,BRAF,1,NO
2653832,BRAF,0,NO
1812375,BRAF,0,NO
1065557,BRAF,2,NO
2349481,BRAF,4,NO
891606,BRAF,1,NO
886639,BRAF,1,NO
1873907,BRAF,1,NO
2894850,BRAF,9,NO
2163858,BRAF,0,NO
2686411,BRAF,0,NO
1540129,BRAF,9,NO
1299200,BRAF,0,NO
2686494,BRAF,0,NO
890101,BRAF,3,NO
888851,BRAF,1,NO
2443623,BRAF,22,NO
1941874,BRAF,0,NO
887494,BRAF,2,NO
1584539,BRAF,1,NO
1237987,BRAF,1,NO
2839371,BRAF,1,NO
1751803,BRAF,1,NO
1812402,BRAF,27,NO
1238006,BRAF,5,NO
1867719,BRAF,0,NO
1470195,BRAF,0,NO
1097862,BRAF,1,NO
2163865,BRAF,0,NO
2653854,BRAF,0,NO
2843104,BRAF,45,NO
890102,BRAF,17,NO
684494,BRAF,3,NO
1065615,BRAF,1,NO
2579052,BRAF,1,NO
1292500,BRAF,1,NO
1539834,BRAF,3,NO
2869768,BRAF,7,NO
685217,BRAF,36,NO
1539960,BRAF,1,NO
1515761,BRAF,5,NO
1819949,BRAF,1,NO
2653793,BRAF,0,NO
1757150,BRAF,4,NO
1515758,BRAF,15,NO
2574587,BRAF,78,NO
2612658,BRAF,1,NO
889015,BRAF,2,NO
1812542,BRAF,0,NO
1470200,BRAF,1,NO
2579079,BRAF,2,NO
1812910,BRAF,1,NO
1097866,BRAF,2,NO
1941860,BRAF,7,NO
2543027,BRAF,0,NO
2839312,BRAF,7,NO
1545622,BRAF,0,NO
1431450,BRAF,0,NO
1540353,BRAF,7,NO
1757019,BRAF,19,NO
1723579,BRAF,3,NO
684544,BRAF,1,NO
2339468,BRAF,6,NO
2349533,BRAF,1,NO
2439312,BRAF,2,NO
2760734,BRAF,22,NO
687441,BRAF,1,NO
2349448,BRAF,3,NO
1335289,BRAF,1,NO
2843087,BRAF,1,NO
1819969,BRAF,1,NO
888510,BRAF,1,NO
888065,BRAF,12,NO
1097981,BRAF,1,NO
2725204,BRAF,1,NO
2349663,BRAF,14,NO
1723354,BRAF,2,NO
2121718,BRAF,0,NO
1812322,BRAF,8,NO
1540091,BRAF,2,NO
2466841,BRAF,5,NO
1539840,BRAF,2,NO
1812847,BRAF,0,NO
2349857,BRAF,76,NO
889239,BRAF,1,NO
898300,BRAF,78,NO
2642730,BRAF,7,NO
1539862,BRAF,3,NO
2349773,BRAF,16,NO
2349513,BRAF,0,NO
2839454,BRAF,3,NO
1026974,BRAF,2,NO
1873896,BRAF,4,NO
2612668,BRAF,1,NO
1819974,BRAF,11,NO
888857,BRAF,49,NO
684537,BRAF,2,NO
2686350,BRAF,1,NO
1790453,BRAF,1,NO
889053,BRAF,5,NO
1151122,BRAF,1,NO
886424,BRAF,3,NO
2760730,BRAF,0,NO
890043,BRAF,1,NO
1993426,BRAF,1,NO
2013653,BRAF,8,NO
684527,BRAF,8,NO
2443633,BRAF,8,NO
1112814,BRAF,0,NO
685187,BRAF,28,NO
2349625,BRAF,0,NO
1097868,BRAF,2,NO
1038629,BRAF,19,NO
1097818,BRAF,2,NO
2013648,BRAF,12,NO
2163841,BRAF,75,NO
888432,BRAF,0,NO
2349741,BRAF,6,NO
1539831,BRAF,0,NO
2839348,BRAF,1,NO
2263151,BRAF,5,NO
1470193,BRAF,42,NO
1757236,BRAF,0,NO
1065547,BRAF,8,NO
2520775,BRAF,5,NO
971910,BRAF,5,NO
2730743,BRAF,2,NO
2012864,BRAF,1,NO
2349778,BRAF,2,NO
888519,BRAF,0,NO
1797986,BRAF,6,NO
1867681,BRAF,0,NO
888305,BRAF,2,NO
1941954,BRAF,3,NO
888855,BRAF,1,NO
684547,BRAF,2,NO
2722355,BRAF,3,NO
971871,BRAF,1,NO
1223366,BRAF,2,NO
2720832,BRAF,0,NO
1154128,BRAF,11,NO
1183772,BRAF,0,NO
1540177,BRAF,3,NO
886176,BRAF,1,NO
2839353,BRAF,1,NO
1993620,BRAF,4,NO
686435,BRAF,10,NO
1812479,BRAF,0,NO
1795600,BRAF,2,NO
1038625,BRAF,9,NO
1539887,BRAF,5,NO
1941853,BRAF,1,NO
1540108,BRAF,5,NO
888435,BRAF,2,NO
1534384,BRAF,15,NO
1559450,BRAF,1,NO
1723745,BRAF,0,NO
2013637,BRAF,1,NO
1082457,BRAF,1,NO
2587186,BRAF,10,NO
1539825,BRAF,0,NO
2520827,BRAF,29,NO
889228,BRAF,1,NO
1065574,BRAF,0,NO
1075324,BRAF,1,NO
890090,BRAF,2,NO
1301380,BRAF,1,NO
890063,BRAF,2,NO
1151119,BRAF,1,NO
890214,BRAF,1,NO
1515748,BRAF,2,NO
1812485,BRAF,0,NO
1687007,BRAF,1,NO
1751781,BRAF,0,NO
1757252,BRAF,1,NO
888071,BRAF,1,NO
892483,BRAF,5,NO
889142,BRAF,0,NO
2726295,BRAF,1,NO
1873884,BRAF,2,NO
2520813,BRAF,1,NO
2573639,BRAF,1,NO
1686913,BRAF,10,NO
1723637,BRAF,2,NO
886173,BRAF,3,NO
2579043,BRAF,0,NO
890097,BRAF,7,NO
2349323,BRAF,2,NO
2121552,BRAF,0,NO
2013693,BRAF,7,NO
2349358,BRAF,0,NO
889029,BRAF,5,NO
1065588,BRAF,0,NO
1531345,BRAF,3,NO
1812680,BRAF,0,NO
1630184,BRAF,78,NO
1812861,BRAF,0,NO
1812896,BRAF,0,NO
1038610,BRAF,0,NO
2839480,BRAF,5,NO
2349613,BRAF,11,NO
1150300,BRAF,4,NO
2520773,BRAF,3,NO
1820008,BRAF,1,NO
2349395,BRAF,1,NO
2007644,BRAF,1,NO
2801337,BRAF,2,NO
1548863,BRAF,3,NO
2612672,BRAF,3,NO
1335229,BRAF,2,NO
1539888,BRAF,6,NO
2062378,BRAF,2,NO
1723710,BRAF,8,NO
1470168,BRAF,1,NO
1540384,BRAF,0,NO
2869782,BRAF,4,NO
2653826,BRAF,3,NO
890066,BRAF,3,NO
2349736,BRAF,1,NO
1757053,BRAF,24,NO
1757102,BRAF,0,NO
686407,BRAF,0,NO
2520851,BRAF,2,NO
2349337,BRAF,5,NO
1756993,BRAF,8,NO
1723388,BRAF,1,NO
2349936,BRAF,2,NO
1812490,BRAF,2,NO
1154126,BRAF,0,NO
1812842,BRAF,3,NO
2163835,BRAF,0,NO
2051677,BRAF,0,NO
1539864,BRAF,5,NO
2653824,BRAF,3,NO
685190,BRAF,1,NO
1038687,BRAF,2,NO
889056,BRAF,7,NO
2653841,BRAF,4,NO
1150309,BRAF,9,NO
1539789,BRAF,1,NO
2349585,BRAF,2,NO
2349820,BRAF,1,NO
1539851,BRAF,25,NO
1540075,BRAF,2,NO
2121723,BRAF,2,NO
1757151,BRAF,1,NO
1723577,BRAF,2,NO
2603662,BRAF,1,NO
2121551,BRAF,1,NO
1335206,BRAF,0,NO
1065593,BRAF,0,NO
2349723,BRAF,2,NO
1687025,BRAF,1,NO
1540196,BRAF,2,NO
1993662,BRAF,1,NO
2612663,BRAF,0,NO
852207,BRAF,1,NO
1941899,BRAF,2,NO
891605,BRAF,24,NO
2587203,BRAF,0,NO
2349852,BRAF,2,NO
888534,BRAF,0,NO
2121587,BRAF,3,NO
1812499,BRAF,4,NO
1838410,BRAF,3,NO
888424,BRAF,1,NO
2587216,BRAF,9,NO
1813374,BRAF,9,NO
1539824,BRAF,28,NO
1470208,BRAF,2,NO
890106,BRAF,0,NO
1686978,BRAF,0,NO
2574548,BRAF,3,NO
2163839,BRAF,1,NO
1797976,BRAF,2,NO
1026950,BRAF,1,NO
1299207,BRAF,8,NO
685278,BRAF,78,NO
892500,BRAF,4,NO
1022103,BRAF,1,NO
1757080,BRAF,3,NO
1216994,BRAF,3,NO
890067,BRAF,14,NO
1812924,BRAF,1,NO
898257,BRAF,2,NO
1038568,BRAF,3,NO
967670,NRAS,8,NO
2439319,NRAS,5,NO
2141829,NRAS,26,NO
2013615,NRAS,32,NO
2443547,NRAS,15,NO
1699203,NRAS,11,NO
2353010,NRAS,23,NO
1046895,NRAS,3,NO
2839432,NRAS,8,NO
2492708,NRAS,5,NO
711403,NRAS,2,NO
705628,NRAS,1,NO
711412,NRAS,8,NO
2801379,NRAS,21,NO
1470079,NRAS,2,NO
1985978,NRAS,6,NO
2779654,NRAS,8,NO
2353012,NRAS,32,NO
1038541,NRAS,12,NO
2720848,NRAS,7,NO
1470093,NRAS,10,NO
2121798,NRAS,21,NO
2237771,NRAS,6,NO
2439344,NRAS,4,NO
1838404,NRAS,24,NO
735527,NRAS,5,NO
1820058,NRAS,0,NO
2779686,NRAS,1,NO
721118,NRAS,6,NO
748024,NRAS,6,NO
2879163,NRAS,6,NO
1838376,NRAS,3,NO
2579007,NRAS,3,NO
721141,NRAS,6,NO
705638,NRAS,1,NO
1046851,NRAS,5,NO
1038506,NRAS,5,NO
2353015,NRAS,4,NO
2121675,NRAS,8,NO
1673882,NRAS,5,NO
2121772,NRAS,1,NO
1065154,NRAS,32,NO
2773090,NRAS,21,NO
1959988,NRAS,6,NO
2013608,NRAS,13,NO
2013582,NRAS,10,NO
1665006,NRAS,1,NO
2724723,NRAS,32,NO
1882584,NRAS,1,NO
888989,NRAS,2,NO
1467785,NRAS,29,NO
1820037,NRAS,13,NO
1820056,NRAS,32,NO
727879,NRAS,32,NO
2263444,NRAS,32,NO
711405,NRAS,2,NO
721145,NRAS,6,NO
2614971,NRAS,6,NO
721111,NRAS,6,NO
721137,NRAS,8,NO
711385,NRAS,6,NO
706095,NRAS,5,NO
1946214,NRAS,3,NO
2353019,NRAS,32,NO
2879155,NRAS,1,NO
2721444,NRAS,32,NO
2012854,NRAS,22,NO
1993324,NRAS,23,NO
2013618,NRAS,2,NO
1838427,NRAS,7,NO
2604074,NRAS,3,NO
2121730,NRAS,14,NO
1248984,NRAS,21,NO
1723631,NRAS,32,NO
1532597,NRAS,4,NO
2653829,NRAS,1,NO
721136,NRAS,0,NO
2839317,NRAS,12,NO
721131,NRAS,6,NO
2121523,NRAS,32,NO
1687071,NRAS,13,NO
1691682,NRAS,5,NO
1630185,NRAS,9,NO
747806,NRAS,3,NO
1223342,NRAS,15,NO
2121731,NRAS,6,NO
1038527,NRAS,2,NO
2726037,NRAS,1,NO
1038538,NRAS,2,NO
2163859,NRAS,10,NO
689802,NRAS,7,NO
886394,NRAS,0,NO
1038555,NRAS,3,NO
967636,NRAS,22,NO
1223323,NRAS,32,NO
721142,NRAS,0,NO
2801386,NRAS,4,NO
1820045,NRAS,14,NO
1838430,NRAS,7,NO
705697,NRAS,0,NO
1882582,NRAS,21,NO
1425343,NRAS,19,NO
2614968,NRAS,2,NO
2121521,NRAS,6,NO
1998475,NRAS,10,NO
1675416,NRAS,7,NO
1532589,NRAS,3,NO
2121773,NRAS,2,NO
1248986,NRAS,14,NO
2353018,NRAS,7,NO
888061,NRAS,2,NO
945735,NRAS,1,NO
2721323,NRAS,1,NO
2520907,NRAS,6,NO
2686390,NRAS,6,NO
1838452,NRAS,1,NO
2353003,NRAS,4,NO
2843048,NRAS,26,NO
1038530,NRAS,2,NO
721128,NRAS,2,NO
1431466,NRAS,1,NO
721112,NRAS,9,NO
1723355,NRAS,6,NO
1838411,NRAS,6,NO
2013587,NRAS,5,NO
1675429,NRAS,25,NO
2121628,NRAS,3,NO
2439355,NRAS,9,NO
2773091,NRAS,32,NO
2779684,NRAS,4,NO
2121644,NRAS,0,NO
1431484,NRAS,0,NO
2443564,NRAS,8,NO
690494,NRAS,3,NO
2262879,NRAS,10,NO
891612,NRAS,21,NO
2353002,NRAS,6,NO
1751807,NRAS,5,NO
2443637,NRAS,3,NO
727875,NRAS,6,NO
1213983,NRAS,32,NO
2839345,NRAS,5,NO
705685,NRAS,4,NO
2839457,NRAS,2,NO
2185969,NRAS,9,NO
2339473,NRAS,26,NO
1046861,NRAS,1,NO
724824,NRAS,0,NO
2121524,NRAS,44,NO
2121754,NRAS,2,NO
704913,NRAS,2,NO
2439375,NRAS,2,NO
2579053,NRAS,7,NO
2839320,NRAS,16,NO
2839435,NRAS,3,NO
692136,NRAS,6,NO
1532609,NRAS,6,NO
1959996,NRAS,5,NO
705639,NRAS,6,NO
1038552,NRAS,30,NO
1993711,NRAS,4,NO
1038553,NRAS,1,NO
1102490,NRAS,0,NO
2121742,NRAS,32,NO
2579010,NRAS,2,NO
2686465,NRAS,7,NO
1047675,NRAS,3,NO
1248983,NRAS,10,NO
1723608,NRAS,2,NO
1038496,NRAS,8,NO
2439314,NRAS,32,NO
1723735,NRAS,8,NO
701185,NRAS,0,NO
1470096,NRAS,9,NO
852216,NRAS,8,NO
2720919,NRAS,14,NO
2544917,NRAS,6,NO
967642,NRAS,11,NO
1038563,NRAS,1,NO
1665005,NRAS,10,NO
2839358,NRAS,6,NO
1470075,NRAS,12,NO
888349,NRAS,32,NO
1820057,NRAS,8,NO
1532604,NRAS,9,NO
2263030,NRAS,12,NO
2686397,NRAS,0,NO
1993732,NRAS,5,NO
1993708,NRAS,3,NO
717851,NRAS,0,NO
2340420,NRAS,1,NO
706088,NRAS,7,NO
1470091,NRAS,8,NO
1820041,NRAS,1,NO
2779651,NRAS,4,NO
2779645,NRAS,4,NO
2779669,NRAS,32,NO
2013617,NRAS,1,NO
2443585,NRAS,32,NO
891621,NRAS,30,NO
2121757,NRAS,17,NO
2614958,NRAS,2,NO
1993563,NRAS,0,NO
888482,NRAS,20,NO
1751779,NRAS,3,NO
2727403,NRAS,3,NO
1075330,NRAS,0,NO
2007650,NRAS,1,NO
749631,NRAS,2,NO
1820035,NRAS,32,NO
967644,NRAS,5,NO
1223345,NRAS,2,NO
2543722,NRAS,9,NO
2723099,NRAS,6,NO
1989308,NRAS,6,NO
2406342,NRAS,0,NO
705627,NRAS,0,NO
1921230,NRAS,17,NO
2443620,NRAS,4,NO
1309929,NRAS,3,NO
2589951,NRAS,6,NO
888058,NRAS,32,NO
1921232,NRAS,7,NO
2779658,NRAS,3,NO
967680,NRAS,2,NO
2121797,NRAS,32,NO
2163813,NRAS,16,NO
1820040,NRAS,32,NO
2185857,NRAS,4,NO
2686351,NRAS,2,NO
888466,NRAS,12,NO
1838432,NRAS,13,NO
1959992,NRAS,7,NO
749587,NRAS,32,NO
747939,NRAS,0,NO
1470097,NRAS,4,NO
2352983,NRAS,5,NO
1431467,NRAS,4,NO
1497022,NRAS,5,NO
1046896,NRAS,1,NO
1695271,NRAS,6,NO
1038533,NRAS,32,NO
1046856,NRAS,4,NO
2121496,NRAS,32,NO
2653796,NRAS,6,NO
2121508,NRAS,6,NO
888461,NRAS,0,NO
2520894,NRAS,11,NO
1102555,NRAS,4,NO
1136662,NRAS,32,NO
2439335,NRAS,8,NO
1675433,NRAS,6,NO
721130,NRAS,6,NO
1075302,NRAS,9,NO
2839431,NRAS,32,NO
1238981,NRAS,6,NO
2121584,NRAS,0,NO
705705,NRAS,9,NO
2471412,NRAS,1,NO
2339485,NRAS,5,NO
1238977,NRAS,7,NO
711401,NRAS,5,NO
1539889,NRAS,22,NO
2839307,NRAS,6,NO
2625829,NRAS,0,NO
1431472,NRAS,11,NO
888369,NRAS,28,NO
1941960,NRAS,31,NO
706087,NRAS,32,NO
2779646,NRAS,32,NO
1855591,NRAS,3,NO
690735,NRAS,5,NO
1723368,NRAS,6,NO
2773087,NRAS,13,NO
2013644,NRAS,6,NO
2801390,NRAS,5,NO
967646,NRAS,32,NO
1470073,NRAS,11,NO
741540,NRAS,13,NO
2159436,NRAS,6,NO
727855,NRAS,10,NO
967639,NRAS,24,NO
1838390,NRAS,8,NO
2353016,NRAS,11,NO
2653803,NRAS,3,NO
1548853,NRAS,6,NO
2839323,NRAS,11,NO
2237772,NRAS,6,NO
1038559,NRAS,4,NO
1959987,NRAS,6,NO
1675430,NRAS,5,NO
727878,NRAS,8,NO
2353013,NRAS,1,NO
711411,NRAS,6,NO
1431443,NRAS,6,NO
2726022,NRAS,5,NO
1985976,NRAS,0,NO
2471429,NRAS,7,NO
2779668,NRAS,1,NO
721107,NRAS,6,NO
2686386,NRAS,1,NO
2121660,NRAS,1,NO
713535,NRAS,4,NO
1038489,NRAS,0,NO
1102486,NRAS,3,NO
2013610,NRAS,9,NO
2579019,NRAS,7,NO
2839387,NRAS,12,NO
721110,NRAS,6,NO
2773092,NRAS,1,NO
2801389,NRAS,32,NO
1838415,NRAS,6,NO
2614965,NRAS,0,NO
2163850,NRAS,17,NO
2653784,NRAS,15,NO
1751762,NRAS,18,NO
1548877,NRAS,3,NO
2465228,NRAS,3,NO
2443524,NRAS,0,NO
1993326,NRAS,6,NO
2579066,NRAS,5,NO
1248987,NRAS,5,NO
1675409,NRAS,26,NO
1959990,NRAS,8,NO
2380406,NRAS,4,NO
1103490,NRAS,9,NO
2007673,NRAS,11,NO
1102538,NRAS,0,NO
967654,NRAS,0,NO
2352990,NRAS,32,NO
2779656,NRAS,1,NO
2725621,NRAS,16,NO
2121540,NRAS,7,NO
1038512,NRAS,1,NO
727857,NRAS,2,NO
1223348,NRAS,18,NO
1789023,NRAS,10,NO
2121711,NRAS,32,NO
889766,NRAS,4,NO
1154788,NRAS,2,NO
2163819,NRAS,32,NO
2352972,NRAS,1,NO
1989296,NRAS,6,NO
2579000,NRAS,32,NO
2653815,NRAS,2,NO
721104,NRAS,1,NO
1065138,NRAS,1,NO
967671,NRAS,4,NO
2779675,NRAS,15,NO
1223346,NRAS,2,NO
2520900,NRAS,32,NO
1102502,NRAS,4,NO
2121670,NRAS,12,NO
1548865,NRAS,7,NO
1103488,NRAS,8,NO
888060,NRAS,13,NO
747725,NRAS,4,NO
1431476,NRAS,16,NO
2653776,NRAS,31,NO
1154470,NRAS,5,NO
888456,NRAS,9,NO
